RecipeId,Title,Description,ImageUrl,Cooktime,Serving
739,Thịt gà xào măng,"Vẫn là chuyên mục bữa ăn healthy cùng Chin Chin, hôm nay thực đơn có ức gà xào măng tươi, đơn giản , nhanh, và ngon😎 Nguyên liệu : thịt gà",https://img-global.cpcdn.com/recipes/3a83a386ccecd0fd/300x426f0.5_0.435876_1.0q80/th%E1%BB%8Bt-ga-xao-mang-recipe-main-photo.jpg,15p,2 người
740,Mắm chưng - Trứng thịt,,https://img-global.cpcdn.com/recipes/7d3635b9414c2649/300x426cq80/m%E1%BA%AFm-ch%C6%B0ng-tr%E1%BB%A9ng-th%E1%BB%8Bt-recipe-main-photo.jpg,,2 người
741,Chân gà hầm khoai sọ,Lâu lâu nạp collagen tự nhiên cho cơ thể. Không gì hợp hơn gặm chân gà.,https://img-global.cpcdn.com/recipes/216056eed0d879d5/300x426f0.5_0.5_1.0q80/chan-ga-h%E1%BA%A7m-khoai-s%E1%BB%8D-recipe-main-photo.jpg,1 tiếng,2 người
742,"Thịt sườn non kho trứng, nước dừa",,https://img-global.cpcdn.com/recipes/7805863b7afeb720/300x426cq80/th%E1%BB%8Bt-s%C6%B0%E1%BB%9Dn-non-kho-tr%E1%BB%A9ng-n%C6%B0%E1%BB%9Bc-d%E1%BB%ABa-recipe-main-photo.jpg,60 phút,
743,Đậu Phụ Chiên Ngũ Vị,,https://img-global.cpcdn.com/recipes/9c5cb5308237f417/300x426f0.5_0.420289_1.0q80/d%E1%BA%ADu-ph%E1%BB%A5-chien-ngu-v%E1%BB%8B-recipe-main-photo.jpg,,2 phần
744,Cá Bánh Đường Nướng Sả,"Lại 1 loại cá biển lạ, mình dẹp, màu hồng, thịt trắng mềm, dễ gỡ xương ăn rất ngon.",https://img-global.cpcdn.com/recipes/5508784a48a41738/300x426f0.418029_0.487614_1.15323q80/ca-banh-d%C6%B0%E1%BB%9Dng-n%C6%B0%E1%BB%9Bng-s%E1%BA%A3-recipe-main-photo.jpg,45 phút,2 phần ăn
745,Canh Nấm Bào Ngư Chay,ngay 15 Món này làm theo chị Bếp mẹ Châu ăn rất ngon,https://img-global.cpcdn.com/recipes/17e653d7a29bed95/300x426cq80/canh-n%E1%BA%A5m-bao-ng%C6%B0-chay-recipe-main-photo.jpg,20 phút,2 tô
746,Cơm chiên cá cơm,Cá cơm kho còn dư đem chiên với cơm và trứng thành món ăn sáng nhanh gọn,https://img-global.cpcdn.com/recipes/b7149b5158aec2ef/300x426f0.5_0.5_1.0q80/c%C6%A1m-chien-ca-c%C6%A1m-recipe-main-photo.jpg,15 phút,2 người
747,Thịt bê xào lá lốt,"Món ngon hao cơm, ăn vội nên quên chụp ảnh thành phẩm ạ😆",https://img-global.cpcdn.com/recipes/6b1d337827f779d9/300x426cq80/th%E1%BB%8Bt-be-xao-la-l%E1%BB%91t-recipe-main-photo.jpg,30 phút,2 phần ăn
751,SP.1018 - Ba Rọi Muối Hấp Lá Sen,"Lâu lâu mình thường hấp thịt ba rọi với muối hồng để ăn. Làm như vậy ăn đỡ ngán hơn khi kho, chiên hoặc nướng",https://img-global.cpcdn.com/recipes/943f5a7537c21c8c/300x426f0.545015_0.5_1.0q80/sp1018-ba-r%E1%BB%8Di-mu%E1%BB%91i-h%E1%BA%A5p-la-sen-recipe-main-photo.jpg,60p,2 phần
752,Thịt vai heo rim cà chua,,https://img-global.cpcdn.com/recipes/9b9f66c97f4adb17/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-vai-heo-rim-ca-chua-recipe-main-photo.jpg,15 phút,2 người
753,Gà nướng BBQ và sốt cay nhân phô mai kéo sợi,Cách này mình đã từng xem trên các video AI về đồ ăn tình cờ gặp món quen thuộc này nên mình học và làm luôn,https://img-global.cpcdn.com/recipes/ca72410c82192fdb/300x426f0.501672_0.5_1.0q80/ga-n%C6%B0%E1%BB%9Bng-bbq-va-s%E1%BB%91t-cay-nhan-pho-mai-keo-s%E1%BB%A3i-recipe-main-photo.jpg,,
754,SP.1033 - Gà Chiên Giòn Xốt Chanh Vàng,Hôm nay là ngày chủ nhật cuối cùng của năm 2025 vợ mình có làm món này cho cả 2 cùng ăn.,https://img-global.cpcdn.com/recipes/0b0d7950fd8d82b6/300x426f0.5_0.49982_1.0q80/sp1033-ga-chien-gion-x%E1%BB%91t-chanh-vang-recipe-main-photo.jpg,30p,2 phần
755,Cơm chiên tôm sú,,https://img-global.cpcdn.com/recipes/976c90b9f909dc9b/300x426f0.5_0.5_1.0q80/c%C6%A1m-chien-tom-su-recipe-main-photo.jpg,15 phút,2 người
756,Canh khoai tím nấu tôm bằm cho bạn nhỏ,"Bạn nhỏ nhà mình rất thích món này. Ăn miếng canh khoai dễ ăn thơm ngon, không cần cơm cũng no, vì khoai đã có tinh bột. Phù hợp các mùa trong năm.",https://img-global.cpcdn.com/recipes/166e4f08f832734c/300x426f0.5_0.5_1.0q80/canh-khoai-tim-n%E1%BA%A5u-tom-b%E1%BA%B1m-cho-b%E1%BA%A1n-nh%E1%BB%8F-recipe-main-photo.jpg,30ph,3 phần ăn
757,Vòng nguyệt quế (salad xà lách xoong trộn bò),"Món khai vị kích thích vị giác với phần rau xà lách xoong có vị đắng nhẹ, giúp cân bằng lại vị giác với các món ăn khác",https://img-global.cpcdn.com/recipes/1e21501cf04b3f7a/300x426f0.5_0.5_1.0q80/vong-nguy%E1%BB%87t-qu%E1%BA%BF-salad-xa-lach-xoong-tr%E1%BB%99n-bo-recipe-main-photo.jpg,20 phút,3 người
758,SP.1008 - Gà Viên Xốt Cam Vàng,"Trong danh mục đã lưu mình tình cờ phát hiện món gà xốt cam, nên sẵn có gà viên mình mua để dành ăn nên mình đem ra làm món này cho chủ đề tháng 10 luôn",https://img-global.cpcdn.com/recipes/77c9991135c8eb63/300x426f0.500659_0.5_1.0q80/sp1008-ga-vien-x%E1%BB%91t-cam-vang-recipe-main-photo.jpg,30p,2 người
759,Chân gà sốt Thái,❤️,https://img-global.cpcdn.com/recipes/44d26bd5d66c3303/300x426f0.5_0.456202_1.0q80/chan-ga-s%E1%BB%91t-thai-recipe-main-photo.jpg,,
761,Vịt cháy tỏi,,https://img-global.cpcdn.com/recipes/51f1fff2aca262ca/300x426f0.5_0.5_1.0q80/v%E1%BB%8Bt-chay-t%E1%BB%8Fi-recipe-main-photo.jpg,90 phút,4 người
763,Canh bầu nấu thì là,"Ở miền Nam, quả bầu sao cứng hơn, không mềm ngọt như bầu Bắc nên nếu cứ thái miếng hay thái sợi rồi đem nấu thì khó mà đạt được cái độ mềm ngọt mà mình mong. Và đây là cách tôi đã biến tấu để có 1 bát canh bầu thanh ngọt mát mà không cần...",https://img-global.cpcdn.com/recipes/3d8677a06e3561c6/300x426f0.427108_0.5_1.0q80/canh-b%E1%BA%A7u-n%E1%BA%A5u-thi-la-recipe-main-photo.jpg,,4 phần
764,Su Su Xào Trứng Gà,"Trong những ngày mưa dầm vì ảnh hưởng cơn bão ở phía Bắc, không thể đi chợ nấu nướng như ngày thường, chỉ cần một ít rau củ trứng có sẵn trong tủ lạnh, ta vẫn có thể chế biến được một món ăn vừa ngon lành, vừa đủ dinh...",https://img-global.cpcdn.com/recipes/1a7eeb14c98f8263/300x426f0.500306_0.5_1.0q80/su-su-xao-tr%E1%BB%A9ng-ga-recipe-main-photo.jpg,20 phút,2-3 người
765,Thịt ba rọi kho mắm ruốc,"Món ăn này với hương vị rất đặc biệt từ mắm ruốc là một sự lựa chọn tuyệt vời cho những bữa cơm nhà. Mắm ruốc Huế có lẽ là hợp hơn cả cho món ăn này bởi vị mặn vừa phải, giúp món ăn ngon hơn; đồng thời lần này mình...",https://img-global.cpcdn.com/recipes/9f3d4817b7377df2/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-ba-r%E1%BB%8Di-kho-m%E1%BA%AFm-ru%E1%BB%91c-recipe-main-photo.jpg,90 phút,3 người
766,Thịt chiên giòn cay,,https://img-global.cpcdn.com/recipes/28df90030054c3a4/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-chien-gion-cay-recipe-main-photo.jpg,20 phút,2 người
767,Bò cuốn lá lốt,,https://img-global.cpcdn.com/recipes/56111d15d8450e32/300x426f0.5_0.501018_1.0q80/bo-cu%E1%BB%91n-la-l%E1%BB%91t-recipe-main-photo.jpg,1 tiếng,4 phần ăn
768,Canh Chua Đầu Cá Bè Nấu Sấu,"Có lẽ sau những ngày Tết đầy ấp mâm cỗ, hình như không chỉ riêng nhà mình thích mấy món canh chua chua rồi thêm món cá muối sư, cá muối sả ớt hay nồi cá kho tộ thêm ít rau luộc nữa là hết ý luôn 😍😋",https://img-global.cpcdn.com/recipes/c5e966990c2b0146/300x426f0.49971_0.5_1.0q80/canh-chua-d%E1%BA%A7u-ca-be-n%E1%BA%A5u-s%E1%BA%A5u-recipe-main-photo.jpg,20 phút,
769,Nấm đông cô tươi xào tôm nõn,"Hà Nội trời bắt đầu lạnh, chỗ mình thường mùa hè sẽ hay ăn những món luộc cho mát, còn mùa lạnh thường hay ăn những món xào, canh ... hôm nay mình có nấu món nấm đông cô tươi xào cùng với củ cải khô, tôm bóc nõn , ăn rất là ngon...",https://img-global.cpcdn.com/recipes/95c432a1f55e4398/300x426f0.5_0.501017_1.0q80/n%E1%BA%A5m-dong-co-t%C6%B0%C6%A1i-xao-tom-non-recipe-main-photo.jpg,20p,2 phần ăn
770,Trứng chiên tép khô hải sản,"Ăn tôm cua ghẹ còn dư mỗi loại một ít nên mình chiên cùng với trứng và tép khô, món ăn thơm ngon hấp dẫn",https://img-global.cpcdn.com/recipes/292b5ee45d65932f/300x426f0.5_0.5_1.0q80/tr%E1%BB%A9ng-chien-tep-kho-h%E1%BA%A3i-s%E1%BA%A3n-recipe-main-photo.jpg,20 phút,2 người
771,Nấm rơm kho xì dầu,Món đạm thực vật bổ dưỡng ăn hao cơm.,https://img-global.cpcdn.com/recipes/a16ebcd3ef803778/300x426cq80/n%E1%BA%A5m-r%C6%A1m-kho-xi-d%E1%BA%A7u-recipe-main-photo.jpg,20 phút,4 người
772,Salad cá ngừ trái bơ,Thánh 11. 1 món mà mình học của bạn bếp @Sueli đến từ Argentina với công thức gốc https://cookpad.com/vn/cong-thuc/25088120,https://img-global.cpcdn.com/recipes/135fdf17b6759bfe/300x426f0.468403_0.5_1.0q80/salad-ca-ng%E1%BB%AB-trai-b%C6%A1-recipe-main-photo.jpg,5-15 phút,1_2 người
774,Xôi Đậu Phộng Nấu Nồi Cơm Điện,"Do vô tình ngâm gạo bị quên mà mình phát hiện ra cách nấu xôi bằng nồi cơm điện kiểu này ngon hơn cả những lần trước. Bí quyết là ngâm gạo lâu hơn bình thường. Xôi dẻo mềm nhưng không nát, ráo hạt.",https://img-global.cpcdn.com/recipes/361787334337212d/300x426f0.427937_0.5_1.0q80/xoi-d%E1%BA%ADu-ph%E1%BB%99ng-n%E1%BA%A5u-n%E1%BB%93i-c%C6%A1m-di%E1%BB%87n-recipe-main-photo.jpg,,2 phần ăn
775,Ba chỉ kho trứng,Có nhiều cách kho ngon nhưng đây là cách mình kho thịt ba chỉ và trứng nhanh nhất để kịp có bữa cơm tối cho gia đình khi làm về muộn.,https://img-global.cpcdn.com/recipes/d0eac32e3f131f4b/300x426f0.504417_0.513669_1.02812q80/ba-ch%E1%BB%89-kho-tr%E1%BB%A9ng-recipe-main-photo.jpg,40 phút,3 người
776,Bí xanh xào lòng vịt,,https://img-global.cpcdn.com/recipes/b7b586c60605da3a/300x426f0.5_0.5_1.0q80/bi-xanh-xao-long-v%E1%BB%8Bt-recipe-main-photo.jpg,20 phút,2 người
777,Canh Sườn Bí Đỏ,"bí đỏ Món canh dễ nấu, ngọt mát, nhiều vitamin A",https://img-global.cpcdn.com/recipes/89ae15bb5033bc41/300x426f0.514494_0.5_1.0q80/canh-s%C6%B0%E1%BB%9Dn-bi-d%E1%BB%8F-recipe-main-photo.jpg,1 giờ,2 người
778,Má đùi gà nướng,,https://img-global.cpcdn.com/recipes/845fd557396badf8/300x426f0.5_0.5_1.0q80/ma-dui-ga-n%C6%B0%E1%BB%9Bng-recipe-main-photo.jpg,90 phút,2 người
780,Nấm Đùi Gà Xào Sả Ớt,"Nấm đùi gà xào sả ớt, món chay này ăn cùng bánh tráng. (Tuần 27)",https://img-global.cpcdn.com/recipes/2f7ac7321559c0f7/300x426f0.5_0.5_1.0q80/n%E1%BA%A5m-dui-ga-xao-s%E1%BA%A3-%E1%BB%9Bt-recipe-main-photo.jpg,45 phút,4 phần ăn
782,Tôm nõn rang thịt,,https://img-global.cpcdn.com/recipes/e0a78cba01307bfd/300x426f0.5_0.5_1.0q80/tom-non-rang-th%E1%BB%8Bt-recipe-main-photo.jpg,40 phút,4 người
783,Mực xào nước mắm,,https://img-global.cpcdn.com/recipes/04910068b33a9d0c/300x426f0.5_0.5_1.0q80/m%E1%BB%B1c-xao-n%C6%B0%E1%BB%9Bc-m%E1%BA%AFm-recipe-main-photo.jpg,45 phút,2 người
784,Canh bí xanh nấu gà và tép khô,,https://img-global.cpcdn.com/recipes/5b0df12e096b636c/300x426f0.5_0.5_1.0q80/canh-bi-xanh-n%E1%BA%A5u-ga-va-tep-kho-recipe-main-photo.jpg,20 phút,2 người
785,Nấm rơm kho tiêu,"tuần 23 mn thấy nấm rơm của e lạ k ạ🤭🤭🤭e đi chợ phiên của người dân tộc thái thấy ngon nên mua về đó ạ,bé xíu nhưng mà tươi ngon lắm nha",https://img-global.cpcdn.com/recipes/1083d1b19834367c/300x426f0.5_0.5_1.0q80/n%E1%BA%A5m-r%C6%A1m-kho-tieu-recipe-main-photo.jpg,,
786,Cá chim đen sốt cà,Tuần 27,https://img-global.cpcdn.com/recipes/c4fee86fae7a305c/300x426cq80/ca-chim-den-s%E1%BB%91t-ca-recipe-main-photo.jpg,25 phút,2-3 người
787,Nấm Bào Ngư Kho Nước Tương Chay,"ngay 15 Trước đây mình hay kho nấm rơm, nấm đùi gà các loại nấm cục chắc mà thấy Cookpad có nhiều công thức nấm bào ngư kho nên thử, loại nấm này thì rất dễ mua. Vậy là nấm bào ngư này kho cũng ngon lắm ạ!",https://img-global.cpcdn.com/recipes/22b14a3784ed394b/300x426cq80/n%E1%BA%A5m-bao-ng%C6%B0-kho-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-chay-recipe-main-photo.jpg,30 phút,2 phần ăn
789,Canh bầu nấu với tôm nõn,Món canh nhanh gọn lẹ mà vẫn ngon. Không cần quá nhiều gia vị mà nước canh vẫn ngọt thơm nhờ tôm nõn và bầu.,https://img-global.cpcdn.com/recipes/e68608ac6282143a/300x426f0.5_0.501018_1.0q80/canh-b%E1%BA%A7u-n%E1%BA%A5u-v%E1%BB%9Bi-tom-non-recipe-main-photo.jpg,15 phút,3 phần ăn
790,Canh chua cá mú,"Mấy ngày Tết nào thịt nào chả nào bánh chưng bánh tét nên ăn 1-2 ngày là ngán rồi, nên mình sẽ thường cất tủ ít cá tươi để nấu canh chua ăn đổi vị, nạp rau xanh detox cơ thể. Cá mú tươi nấu canh chua đơn giản, không hành không tỏi vẫn thơm...",https://img-global.cpcdn.com/recipes/6c3b4c6d594aa362/300x426f0.494831_0.5_1.0q80/canh-chua-ca-mu-recipe-main-photo.jpg,30 phút,3 người
791,Mâm cơm chay,,https://img-global.cpcdn.com/recipes/b0f94236518a21ef/300x426f0.5_0.5_1.0q80/mam-c%C6%A1m-chay-recipe-main-photo.jpg,1h,4 người
792,Canh rong biển tép khô nấm kim châm,,https://img-global.cpcdn.com/recipes/282484c77781ffb5/300x426f0.5_0.5_1.0q80/canh-rong-bi%E1%BB%83n-tep-kho-n%E1%BA%A5m-kim-cham-recipe-main-photo.jpg,15 phút,2 người
793,Khoai môn bọc thịt chiên giòn,,https://img-global.cpcdn.com/recipes/b26d75c103130fc3/300x426f0.5_0.5_1.0q80/khoai-mon-b%E1%BB%8Dc-th%E1%BB%8Bt-chien-gion-recipe-main-photo.jpg,1h,4 người
795,Heo quay chay (cách làm đơn giản),,https://img-global.cpcdn.com/recipes/5af952947144d620/300x426f0.5_0.5_1.0q80/heo-quay-chay-cach-lam-d%C6%A1n-gi%E1%BA%A3n-recipe-main-photo.jpg,2h,4 người
796,Bánh qui nấm,,https://img-global.cpcdn.com/recipes/b88ecc5138d07487/300x426f0.5_0.5_1.0q80/banh-qui-n%E1%BA%A5m-recipe-main-photo.jpg,,
797,Trứng tráng cuộn,Cám ơn bạn bếp Lanjarsih/Mama Fifian đã chia sẻ công thức cách làm món này .,https://img-global.cpcdn.com/recipes/430e5465f3162fbb/300x426f0.5_0.5_1.0q80/tr%E1%BB%A9ng-trang-cu%E1%BB%99n-recipe-main-photo.jpg,30 phút,2 người
798,Cá Sơn Thóc Nấu Ngót,"Chán thịt cá mà trời nắng nóng nữa, ăn cá là hợp lý nhất. Món này nấu hơi mặn hơn canh, nhưng lạt hơn kho, nhà mình chỉ cần 1 món này là ăn cơm ngon lành.",https://img-global.cpcdn.com/recipes/6ef647d9d46a240a/300x426f0.498781_0.5_1.0q80/ca-s%C6%A1n-thoc-n%E1%BA%A5u-ngot-recipe-main-photo.jpg,20 phút,2 phần
799,Bánh Dẻo Nhân Sen Nhuyễn Trứng Muối,"trứng muối Cách làm bánh dẻo nhân trung thu trứng muối hot hit thị phi 2025. Vỏ bánh ngọt, nhân mặt béo bùi, vị xen lẫn mặn ngọt béo lại thơm thoảng hương sen.",https://img-global.cpcdn.com/recipes/87661e726d5b97b7/300x426f0.5_0.556834_1.0q80/banh-d%E1%BA%BBo-nhan-sen-nhuy%E1%BB%85n-tr%E1%BB%A9ng-mu%E1%BB%91i-recipe-main-photo.jpg,2 giờ,2 cái
801,Cơm Nhà Mùa Hè Nắng Nóng,"Mâm cơm mùa hè giản dị nhưng đầy hương vị quê nhà với những món quen thuộc. Đĩa cà pháo kho mặn mà, thấm vị thật đưa cơm. Bát canh rau ngót nấu tôm thanh mát, giúp giải nhiệt trong những ngày nắng nóng. Gà chiên nước mắm vàng giòn,...",https://img-global.cpcdn.com/recipes/f88526bd354c6353/300x426f0.520622_0.5_1.0q80/c%C6%A1m-nha-mua-he-n%E1%BA%AFng-nong-recipe-main-photo.jpg,1 giờ,3-4 người
802,Cánh gà chiên nước mắm,"Tuần 26 Phiên bản này gần như ai cũng biết làm, nhưng tại ngày sinh nhật của chồng mà anh ấy lại thích nhất món này nên làm trở lại để cho anh ấy thưởng thức thôi.",https://img-global.cpcdn.com/recipes/44e292f93641561b/300x426f0.5_0.524855_1.0q80/canh-ga-chien-n%C6%B0%E1%BB%9Bc-m%E1%BA%AFm-recipe-main-photo.jpg,40’,2 people
803,Canh cá diêu hồng nấu cà chua tép khô,,https://img-global.cpcdn.com/recipes/748eda0ee9935c07/300x426f0.5_0.5_1.0q80/canh-ca-dieu-h%E1%BB%93ng-n%E1%BA%A5u-ca-chua-tep-kho-recipe-main-photo.jpg,20 phút,2 người
804,Canh Rau Đay Mùng Tơi và Mướp,,https://img-global.cpcdn.com/recipes/7ba6bd6a754ec484/300x426f0.422129_0.5_1.0q80/canh-rau-day-mung-t%C6%A1i-va-m%C6%B0%E1%BB%9Bp-recipe-main-photo.jpg,,4 phần
805,Thịt Luộc Cà Pháo Mắm Nêm,"thịt vai heo, cà pháo, dưa leo, đu đủ xanh Món này đưa cơm ngày mưa cực kì, mà cũng nhanh nữa. Thịt luộc cạn, chấm cùng mắm nêm trộn đu đủ cà pháo giòn rụm, chao ơi là ngon!",https://img-global.cpcdn.com/recipes/c86ef27e7dc3f3ed/300x426f0.5_0.556834_1.0q80/th%E1%BB%8Bt-lu%E1%BB%99c-ca-phao-m%E1%BA%AFm-nem-recipe-main-photo.jpg,30 phút,2 phần
806,Trứng Non Xào Tóp Mỡ Chiên Mắm Tỏi,Chủ nhật đẹp trời ở nhà nổi hứng nấu cơm trưa. Đi chợ với mẹ thấy người ta bán trứng non ngon quá nên phím mẹ mua 2 lạng về mẹ con ta lai rai 🤣,https://img-global.cpcdn.com/recipes/b44d12e87ac92279/300x426f0.5_0.5_1.0q80/tr%E1%BB%A9ng-non-xao-top-m%E1%BB%A1-chien-m%E1%BA%AFm-t%E1%BB%8Fi-recipe-main-photo.jpg,1 tiếng,2 phần ăn
807,SP.0988 - Bánh Canh Tôm Thịt Miền Tây,lần 7 - Tuần 23: tôm,https://img-global.cpcdn.com/recipes/1577a94570ac9a2f/300x426f0.516469_0.5_1.0q80/sp0988-banh-canh-tom-th%E1%BB%8Bt-mi%E1%BB%81n-tay-recipe-main-photo.jpg,60p,10 người
808,Cá Chim hấp Nấm Mèo,"Cá chim mùa lạnh thịt béo ngon, hấp cùng nước tương, nấm mèo đơn giản mà ngon. cá chim",https://img-global.cpcdn.com/recipes/dcd93e7d04e8f334/300x426f0.53332_0.5_1.0q80/ca-chim-h%E1%BA%A5p-n%E1%BA%A5m-meo-recipe-main-photo.jpg,30 phút,2 phần ăn
809,Tôm chiên,Tụi nhỏ nhà mình siêu thích những món chiên này. Mh chiên xong để 1 lúc mới ăn nhưng vẫn giòn.,https://img-global.cpcdn.com/recipes/a6eb636ac9a0791b/300x426f0.447731_0.5_1.0q80/tom-chien-recipe-main-photo.jpg,30’,
810,Gỏi bóng cá chay trộn gỏi dưa leo siêu dễ làm,,https://img-global.cpcdn.com/recipes/41b2c1a2c85d04ff/300x426cq80/g%E1%BB%8Fi-bong-ca-chay-tr%E1%BB%99n-g%E1%BB%8Fi-d%C6%B0a-leo-sieu-d%E1%BB%85-lam-recipe-main-photo.jpg,30p,2-3 người
811,Bò kho gừng,"Món này ăn ấm bụng lắm vì có gừng, có tiêu. Rất hợp mùa lạnh hay thời tiết mưa gió.",https://img-global.cpcdn.com/recipes/360a94b1667db8cf/300x426f0.510841_0.5_1.0q80/bo-kho-g%E1%BB%ABng-recipe-main-photo.jpg,1 tiếng,4 người
812,Lưỡi heo nấu ngũ vị,"Món này dùng kèm xôi hay mì, bún đều ngon",https://img-global.cpcdn.com/recipes/cea2c7f374f7f740/300x426f0.5_0.5_1.0q80/l%C6%B0%E1%BB%A1i-heo-n%E1%BA%A5u-ngu-v%E1%BB%8B-recipe-main-photo.jpg,90 phút,3 người
813,Bánh canh hẹ (bánh canh Phú Yên),,https://img-global.cpcdn.com/recipes/5eaa8d377f40127f/300x426f0.50649_0.56678_1.02347q80/banh-canh-h%E1%BA%B9-banh-canh-phu-yen-recipe-main-photo.jpg,1 tiếng 15 phút,
814,🌱 Canh Rau Chân Vịt Nấm Mỡ Kỷ Tử,Món canh chay thanh mát cho bữa cơm gia đình,https://img-global.cpcdn.com/recipes/0d148b013fd2e3bd/300x426f0.508086_0.5_1.0q80/canh-rau-chan-v%E1%BB%8Bt-n%E1%BA%A5m-m%E1%BB%A1-k%E1%BB%B7-t%E1%BB%AD-recipe-main-photo.jpg,10 phút,2 bát
815,Gỏi Rau Má Tôm Đất,Món gỏi khá ngon,https://img-global.cpcdn.com/recipes/4f604a72919132d0/300x426f0.5_0.50125_1.0q80/g%E1%BB%8Fi-rau-ma-tom-d%E1%BA%A5t-recipe-main-photo.jpg,20 phút,2 phần ăn
816,BÁNH CANH chả cá thì là,"Với cách nấu đơn giản là có ngay tô bánh canh nóng hổi với nước lèo ngọt thanh, chả cá dai ngon thơm mùi rau thì là rất ngon",https://img-global.cpcdn.com/recipes/07f9484f3ed75431/300x426f0.5_0.5_1.0q80/banh-canh-ch%E1%BA%A3-ca-thi-la-recipe-main-photo.jpg,60 phút,5 người
818,Trứng Canape đơn giản,,https://img-global.cpcdn.com/recipes/5ac4be82c5b8be95/300x426f0.5_0.5_1.0q80/tr%E1%BB%A9ng-canape-d%C6%A1n-gi%E1%BA%A3n-recipe-main-photo.jpg,10 phút,2 người
820,Thịt Ba Chỉ Xào Mắm Tép,"Trời mưa gió hay se lạnh thèm những món kho hao cơm. Nếu không đi chợ được, bạn làm món này để tủ lạnh ăn dần cả tuần cũng vẫn ngon.",https://img-global.cpcdn.com/recipes/d5271ee6fb7399e9/300x426f0.495294_0.5_1.0q80/th%E1%BB%8Bt-ba-ch%E1%BB%89-xao-m%E1%BA%AFm-tep-recipe-main-photo.jpg,30 phút,5 phần
821,Canh rau má nấu tôm nõn,,https://img-global.cpcdn.com/recipes/516421c2e2ea6cde/300x426f0.5_0.5_1.0q80/canh-rau-ma-n%E1%BA%A5u-tom-non-recipe-main-photo.jpg,15 phút,3 người
822,Mì trứng xào rau,tuần 20 mì trứng,https://img-global.cpcdn.com/recipes/945ae0b9291e3214/300x426f0.5_0.5_1.0q80/mi-tr%E1%BB%A9ng-xao-rau-recipe-main-photo.jpg,30 phút,2 người
823,SP.1038 - Canh Sườn Laghim,Mua được cái nồi áp suất thì việc hầm canh sẽ nhanh và đơn giản hơn. Khi hầm bằng nồi áp suất thịt mới tiết được hết chất ngọt nhưng không làm đi các chất dinh dưỡng trong thịt và rau củ.,https://img-global.cpcdn.com/recipes/8b76025fb05b67cf/300x426f0.500659_0.5_1.0q80/sp1038-canh-s%C6%B0%E1%BB%9Dn-laghim-recipe-main-photo.jpg,30p,2 người
824,Bầu um hột vịt lộn,"Mình nghĩ bầu hợp nhất khi nấu với tôm. Còn hột vịt lộn đứng thứ 2 thôi. Thấy ai cũng khen món này, nên mình nấu thử. Vịt lộn càng nhiều nước càng ngọt nhé. Tuần 4: bầu",https://img-global.cpcdn.com/recipes/4e1debd3c93e5521/300x426f0.485805_0.540095_1.22538q80/b%E1%BA%A7u-um-h%E1%BB%99t-v%E1%BB%8Bt-l%E1%BB%99n-recipe-main-photo.jpg,30phút,3 phần ăn
826,Cơm Độn Bắp,,https://img-global.cpcdn.com/recipes/fcbaab0772ca15b1/300x426f0.5_0.50125_1.0q80/c%C6%A1m-d%E1%BB%99n-b%E1%BA%AFp-recipe-main-photo.jpg,30 - 45 phút,2- 4 phần ăn
827,Thịt rim sate mặn ngọt,Món thịt rim đơn giản và rất hấp dẫn khi dùng với cơm hoặc xôi,https://img-global.cpcdn.com/recipes/b4f58204c5c73cc6/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-rim-sate-m%E1%BA%B7n-ng%E1%BB%8Dt-recipe-main-photo.jpg,60 phút,3 người
828,Cá bống Sông Trà kho,"Cá bống Sông Trà là đặc sản nổi tiếng của Quảng Ngãi, kho khô để dùng ăn với cơm hoặc cháo (Tuần 31)",https://img-global.cpcdn.com/recipes/9faaf8dceb7ed8af/300x426f0.5_0.5_1.0q80/ca-b%E1%BB%91ng-song-tra-kho-recipe-main-photo.jpg,30 phút,5 phần ăn
829,Bánh trung thu khoai môn mochi chà bông trứng muối,,https://img-global.cpcdn.com/recipes/a07a8b4529b7248d/300x426f0.5_0.5_1.0q80/banh-trung-thu-khoai-mon-mochi-cha-bong-tr%E1%BB%A9ng-mu%E1%BB%91i-recipe-main-photo.jpg,3h,10 cái 280g
830,Cá thu chiên chay,"Chào các bạn! Hôm nay mình cùng vào bếp để làm món cá thu chay thơm ngon, bổ dưỡng nhé!",https://img-global.cpcdn.com/recipes/f80d80a3f24b22c0/300x426f0.5_0.5_1.0q80/ca-thu-chien-chay-recipe-main-photo.jpg,45 phút,2 người
831,Canh xương heo hầm củ,,https://img-global.cpcdn.com/recipes/d0c12303453d5e3c/300x426f0.5_0.5_1.0q80/canh-x%C6%B0%C6%A1ng-heo-h%E1%BA%A7m-c%E1%BB%A7-recipe-main-photo.jpg,1 h,5 người
832,Gỏi Thịt Bò Hoa Chuối,Món gỏi khá ngon và đủ dinh dưỡng,https://img-global.cpcdn.com/recipes/0e316168354c3ae8/300x426f0.5_0.50125_1.0q80/g%E1%BB%8Fi-th%E1%BB%8Bt-bo-hoa-chu%E1%BB%91i-recipe-main-photo.jpg,15 phút,2 -4 phần ăn
